frame,sim_time,digest,rope0_x,rope0_y,ropeN_x,ropeN_y
308,5.150000000,34b3ee867e02514b,0.000000000,3.000000000,3.010877146,-3.187241118
309,5.166666667,3a14bdfa30f32c6e,0.000000000,3.000000000,2.943580858,-3.227425784
310,5.183333333,2143aa69eb802889,0.000000000,3.000000000,2.873886665,-3.267975159
311,5.200000000,6bcd6dff373c948e,0.000000000,3.000000000,2.801792223,-3.308758195
312,5.216666667,621722327fceb221,0.000000000,3.000000000,2.727301838,-3.349637584
313,5.233333333,0f65eb2859a1db05,0.000000000,3.000000000,2.650427346,-3.390470303
314,5.250000000,ebb0e421f7341410,0.000000000,3.000000000,2.571188981,-3.431108336
315,5.266666667,d8c53e385d67b870,0.000000000,3.000000000,2.489616205,-3.471399571
316,5.283333333,49380077412408e5,0.000000000,3.000000000,2.405748485,-3.511188883
317,5.300000000,6be8e08108e07b31,0.000000000,3.000000000,2.319635960,-3.550319395
318,5.316666667,9bfa5c1778738789,0.000000000,3.000000000,2.231339976,-3.588633895
319,5.333333333,bcf7af92762ef5e7,0.000000000,3.000000000,2.140933460,-3.625976397
320,5.350000000,b392bc85d672d184,0.000000000,3.000000000,2.048501078,-3.662193801
321,5.366666667,b8138ff4756d347a,0.000000000,3.000000000,1.954139191,-3.697137624
322,5.383333333,3a02e4e5d4629c5c,0.000000000,3.000000000,1.857955550,-3.730665745
323,5.400000000,5b7a39118695b30d,0.000000000,3.000000000,1.760068763,-3.762644116
324,5.416666667,a1444957acba570a,0.000000000,3.000000000,1.660607504,-3.792948399
325,5.433333333,a2ca1fb61547fadc,0.000000000,3.000000000,1.559709501,-3.821465454
326,5.450000000,0c1649f7b4807825,0.000000000,3.000000000,1.457520318,-3.848094656
327,5.466666667,ad9a6f4387ad4fd5,0.000000000,3.000000000,1.354191957,-3.872748991
328,5.483333333,77c5ccaed3cf8d85,0.000000000,3.000000000,1.249881344,-3.895355890
329,5.500000000,042af9f2e1d01a1e,0.000000000,3.000000000,1.144748711,-3.915857799
330,5.516666667,6e97a494a78453cb,0.000000000,3.000000000,1.038955956,-3.934212465
331,5.533333333,046a5dced495454b,0.000000000,3.000000000,0.932665006,-3.950392935
332,5.550000000,dfbd4e61592cfe65,0.000000000,3.000000000,0.826036237,-3.964387294
333,5.566666667,94c66e69279e22c6,0.000000000,3.000000000,0.719227001,-3.976198147
334,5.583333333,a37797c004b7b7ed,0.000000000,3.000000000,0.612390281,-3.985841890
335,5.600000000,e0571edccb3a1fb3,0.000000000,3.000000000,0.505673512,-3.993347787
336,5.616666667,e97fd5fa9223cf8f,0.000000000,3.000000000,0.399217584,-3.998756906
337,5.633333333,ae8c4d2ba087fbb3,0.000000000,3.000000000,0.293156045,-4.002120938
338,5.650000000,0563fdb33076a1ee,0.000000000,3.000000000,0.187614498,-4.003500947
339,5.666666667,cdbcfa69e4cbadcd,0.000000000,3.000000000,0.082710200,-4.002966072
340,5.683333333,6ed3f7930881b0dd,0.000000000,3.000000000,-0.021448151,-4.000592232
341,5.700000000,0ef2b7a75cac9f79,0.000000000,3.000000000,-0.124760461,-3.996460840
342,5.716666667,b3ff781786b69f3b,0.000000000,3.000000000,-0.227135125,-3.990657565
343,5.733333333,852f82207678efec,0.000000000,3.000000000,-0.328488772,-3.983271161
344,5.750000000,00a8b4fef27a7663,0.000000000,3.000000000,-0.428745914,-3.974392361
345,5.766666667,b4928b21e7b2a19b,0.000000000,3.000000000,-0.527838489,-3.964112873
346,5.783333333,afa05c2b64048e51,0.000000000,3.000000000,-0.625705347,-3.952524463
347,5.800000000,b559825f60a274df,0.000000000,3.000000000,-0.722291695,-3.939718149
348,5.816666667,be655c0a26c336a7,0.000000000,3.000000000,-0.817548505,-3.925783490
349,5.833333333,8ff15af659566048,0.000000000,3.000000000,-0.911431933,-3.910807984
350,5.850000000,309f96386b895c65,0.000000000,3.000000000,-1.003902738,-3.894876570
351,5.866666667,356580ea6fff222e,0.000000000,3.000000000,-1.094925724,-3.878071231
352,5.883333333,02a8ad19b35161a0,0.000000000,3.000000000,-1.184469225,-3.860470686
353,5.900000000,5b37ef01576c47d6,0.000000000,3.000000000,-1.272504631,-3.842150181
354,5.916666667,c0ba178019321109,0.000000000,3.000000000,-1.359005960,-3.823181367
355,5.933333333,1147a087086b308c,0.000000000,3.000000000,-1.443949497,-3.803632242
356,5.950000000,23a26dde53f62a3b,0.000000000,3.000000000,-1.527313481,-3.783567185
357,5.966666667,3219c9164d2ca697,0.000000000,3.000000000,-1.609077856,-3.763047028
358,5.983333333,a81da7cbd8683b22,0.000000000,3.000000000,-1.689224076,-3.742129201
359,6.000000000,e1d19fcb68d480e5,0.000000000,3.000000000,-1.767734971,-3.720867908
360,6.016666667,d9effd2025d63766,0.000000000,3.000000000,-1.844594656,-3.699314335
361,6.033333333,742792f4e88bd76b,0.000000000,3.000000000,-1.919788485,-3.677516891
362,6.050000000,59ce65f2ef07f42c,0.000000000,3.000000000,-1.993303048,-3.655521448
363,6.066666667,743abdb489b296f3,0.000000000,3.000000000,-2.065126190,-3.633371598
364,6.083333333,c8c4e2d7199a3420,0.000000000,3.000000000,-2.135247060,-3.611108898
365,6.100000000,49f83ac49451f765,0.000000000,3.000000000,-2.203656173,-3.588773101
366,6.116666667,f08fe415744ab7f3,0.000000000,3.000000000,-2.270345471,-3.566402379
367,6.133333333,75fc1befb9a2ae8c,0.000000000,3.000000000,-2.335308400,-3.544033516
368,6.150000000,8174bf098c64e237,0.000000000,3.000000000,-2.398539965,-3.521702076
369,6.166666667,fa0bdbbd50f6feb4,0.000000000,3.000000000,-2.460036781,-3.499442545
370,6.183333333,fe826da054b7f67f,0.000000000,3.000000000,-2.519797116,-3.477288448
371,6.200000000,b8e3d4263f17e099,0.000000000,3.000000000,-2.577820898,-3.455272430
372,6.216666667,a841c05f5200c8ae,0.000000000,3.000000000,-2.634109719,-3.433426320
373,6.233333333,39f3892a85e56a7d,0.000000000,3.000000000,-2.688666807,-3.411781163
374,6.250000000,85064577e38fd66f,0.000000000,3.000000000,-2.741496985,-3.390367239
375,6.266666667,3f4e4f2fc3eb7ba7,0.000000000,3.000000000,-2.792606608,-3.369214060
376,6.283333333,d18ce1eb7bd1a298,0.000000000,3.000000000,-2.842003479,-3.348350352
377,6.300000000,d3281d7a73b25345,0.000000000,3.000000000,-2.889696759,-3.327804032
378,6.316666667,bfa05388c01174dd,0.000000000,3.000000000,-2.935696860,-3.307602171
379,6.333333333,1f8b98f7093e4931,0.000000000,3.000000000,-2.980015333,-3.287770964
380,6.350000000,cd70747002bac779,0.000000000,3.000000000,-3.022664745,-3.268335688
381,6.366666667,905afdc1503a5695,0.000000000,3.000000000,-3.063658564,-3.249320672
382,6.383333333,cccde4f604a57c35,0.000000000,3.000000000,-3.103011040,-3.230749270
383,6.400000000,dd120fbd905e9727,0.000000000,3.000000000,-3.140737083,-3.212643831
384,6.416666667,7fc4bda09c89dc8e,0.000000000,3.000000000,-3.176852159,-3.195025693
385,6.433333333,bebbdfbb779d0874,0.000000000,3.000000000,-3.211372185,-3.177915169
386,6.450000000,9e376855407b79a2,0.000000000,3.000000000,-3.244313430,-3.161331556
387,6.466666667,fefd92be181544c5,0.000000000,3.000000000,-3.275692430,-3.145293138
388,6.483333333,7c93139f11663cd8,0.000000000,3.000000000,-3.305525910,-3.129817212
389,6.500000000,b4bc54fe4a8d692a,0.000000000,3.000000000,-3.333830708,-3.114920105
390,6.516666667,0d50409cc3855889,0.000000000,3.000000000,-3.360623715,-3.100617214
391,6.533333333,5a265ba4f3e284ef,0.000000000,3.000000000,-3.385921816,-3.086923031
392,6.550000000,db1627b9efa52628,0.000000000,3.000000000,-3.409741833,-3.073851188
393,6.566666667,3f8dc72eed6afb06,0.000000000,3.000000000,-3.432100482,-3.061414490
394,6.583333333,2533152b826579dc,0.000000000,3.000000000,-3.453014321,-3.049624954
395,6.600000000,68934549bdeb6d75,0.000000000,3.000000000,-3.472499706,-3.038493842
396,6.616666667,f155ee57f6b8c0f4,0.000000000,3.000000000,-3.490572744,-3.028031691
397,6.633333333,029c369cb9410dbd,0.000000000,3.000000000,-3.507249247,-3.018248338
398,6.650000000,c4f9d0e7568a7e8e,0.000000000,3.000000000,-3.522544685,-3.009152934
399,6.666666667,4035dac51133efaf,0.000000000,3.000000000,-3.536474131,-3.000753959
400,6.683333333,d0bc93819855f47d,0.000000000,3.000000000,-3.549052210,-2.993059221
401,6.700000000,e98125296382192d,0.000000000,3.000000000,-3.560293045,-2.986075850
402,6.716666667,f6a07f69df38390b,0.000000000,3.000000000,-3.570210193,-2.979810286
403,6.733333333,965d571598f5e539,0.000000000,3.000000000,-3.578816588,-2.974268260
404,6.750000000,1d2bfe6881f9f8f7,0.000000000,3.000000000,-3.586124479,-2.969454764
405,6.766666667,68ed835cdc3b3f5e,0.000000000,3.000000000,-3.592145363,-2.965374023
406,6.783333333,daf6707f06fcfc9e,0.000000000,3.000000000,-3.596889925,-2.962029462
407,6.800000000,f48cf2702a09fa53,0.000000000,3.000000000,-3.600367972,-2.959423666
408,6.816666667,3d0a08c3d9607372,0.000000000,3.000000000,-3.602588375,-2.957558347
409,6.833333333,2d7791a77e7e4634,0.000000000,3.000000000,-3.603559007,-2.956434311
410,6.850000000,9785710a562d912d,0.000000000,3.000000000,-3.603286685,-2.956051423
411,6.866666667,420d6f94d792716e,0.000000000,3.000000000,-3.601777123,-2.956408587
412,6.883333333,edf1e7b4e710f1f8,0.000000000,3.000000000,-3.599034877,-2.957503721
413,6.900000000,c837cb1221e51652,0.000000000,3.000000000,-3.595063303,-2.959333752
414,6.916666667,30bcfe0fc9c6e199,0.000000000,3.000000000,-3.589864521,-2.961894608
415,6.933333333,57b4591ee3884fca,0.000000000,3.000000000,-3.583439373,-2.965181225
416,6.950000000,f31be3352763ed9a,0.000000000,3.000000000,-3.575787401,-2.969187568
417,6.966666667,14357b135daacee0,0.000000000,3.000000000,-3.566906816,-2.973906650
418,6.983333333,2e330a4423810ab5,0.000000000,3.000000000,-3.556794483,-2.979330575
419,7.000000000,69bb70a6f6b105ed,0.000000000,3.000000000,-3.545445902,-2.985450576
420,7.016666667,0a3c31d83cd97a7e,0.000000000,3.000000000,-3.532855202,-2.992257074
421,7.033333333,27af6e59514e2667,0.000000000,3.000000000,-3.519015130,-2.999739736
422,7.050000000,a0d20ef786c26aee,0.000000000,3.000000000,-3.503917051,-3.007887544
423,7.066666667,896541d3c51ef258,0.000000000,3.000000000,-3.487550951,-3.016688866
424,7.083333333,85505db0507f6f36,0.000000000,3.000000000,-3.469905444,-3.026131540
425,7.100000000,8b0fccfd32d3e327,0.000000000,3.000000000,-3.450967782,-3.036202945
426,7.116666667,c6416c1f868b1dd4,0.000000000,3.000000000,-3.430723871,-3.046890095
427,7.133333333,353fe85f2485fece,0.000000000,3.000000000,-3.409158295,-3.058179714
428,7.150000000,03d196bd8157df0e,0.000000000,3.000000000,-3.386254337,-3.070058326
429,7.166666667,0c7458ec6a23bc93,0.000000000,3.000000000,-3.361994018,-3.082512333
430,7.183333333,59f486acef1e772e,0.000000000,3.000000000,-3.336358134,-3.095528101
431,7.200000000,bd5c7f153f9465a6,0.000000000,3.000000000,-3.309326305,-3.109092030
432,7.216666667,fe505357bf3cfc2c,0.000000000,3.000000000,-3.280877030,-3.123190634
433,7.233333333,8e1e65faff2b7d76,0.000000000,3.000000000,-3.250987752,-3.137810605
434,7.250000000,50cc6d027a3811f0,0.000000000,3.000000000,-3.219634937,-3.152938876
435,7.266666667,b2e64a8a77b4391d,0.000000000,3.000000000,-3.186794157,-3.168562674
436,7.283333333,d005b102ced6d098,0.000000000,3.000000000,-3.152440187,-3.184669564
437,7.300000000,8e0f87ca9e3d76e5,0.000000000,3.000000000,-3.116547117,-3.201247486
438,7.316666667,5d1979a957e1b103,0.000000000,3.000000000,-3.079088465,-3.218284772
439,7.333333333,ebf351ef36df84be,0.000000000,3.000000000,-3.040037313,-3.235770154
440,7.350000000,b5b629bf1d69c5c2,0.000000000,3.000000000,-2.999366445,-3.253692753
441,7.366666667,0292af488e76ba9f,0.000000000,3.000000000,-2.957048495,-3.272042046
442,7.383333333,3bf7e65cd1919025,0.000000000,3.000000000,-2.913056100,-3.290807812
443,7.400000000,9b2f9779508e8ff6,0.000000000,3.000000000,-2.867362065,-3.309980050
444,7.416666667,8bf734af42b4d472,0.000000000,3.000000000,-2.819939521,-3.329548870
445,7.433333333,960a37505a770fc1,0.000000000,3.000000000,-2.770762089,-3.349504350
446,7.450000000,6ea306b25486f21a,0.000000000,3.000000000,-2.719804038,-3.369836358
447,7.466666667,92f6e01c25dc73e6,0.000000000,3.000000000,-2.667040440,-3.390534340
448,7.483333333,3cc566cf029ccdf4,0.000000000,3.000000000,-2.612447313,-3.411587061
449,7.500000000,fde25e817a766c71,0.000000000,3.000000000,-2.556001756,-3.432982311
450,7.516666667,6cd84c1986a356f9,0.000000000,3.000000000,-2.497682072,-3.454706570
451,7.533333333,aa363bb8cfe50129,0.000000000,3.000000000,-2.437467883,-3.476744621
452,7.550000000,3433e5509678dcdb,0.000000000,3.000000000,-2.375340225,-3.499079128
453,7.566666667,04dc1d887229236a,0.000000000,3.000000000,-2.311281646,-3.521690174
454,7.583333333,998d2defc6ed4fb4,0.000000000,3.000000000,-2.245276293,-3.544554753
455,7.600000000,8fafc32679b3e023,0.000000000,3.000000000,-2.177310005,-3.567646227
456,7.616666667,5344667f331cc30a,0.000000000,3.000000000,-2.107370416,-3.590933757
457,7.633333333,f9840e356f41f46a,0.000000000,3.000000000,-2.035447078,-3.614381695
458,7.650000000,eecb04713cd8f75c,0.000000000,3.000000000,-1.961531624,-3.637948960
459,7.666666667,24d16a73c0401348,0.000000000,3.000000000,-1.885617969,-3.661588407
460,7.683333333,d52d55d6aee4a408,0.000000000,3.000000000,-1.807702583,-3.685246180
461,7.700000000,bcecec79aa3b88b1,0.000000000,3.000000000,-1.727784843,-3.708861088
462,7.716666667,7a091923082904e1,0.000000000,3.000000000,-1.645867484,-3.732364008
463,7.733333333,efdec9d5f3e42fa0,0.000000000,3.000000000,-1.561957168,-3.755677332
464,7.750000000,041f111db3f700a7,0.000000000,3.000000000,-1.476065184,-3.778714500
465,7.766666667,457bee4d9dcbee08,0.000000000,3.000000000,-1.388208297,-3.801379648
466,7.783333333,ea7d59cbae646cf2,0.000000000,3.000000000,-1.298409745,-3.823567400
467,7.800000000,4059cecb30358440,0.000000000,3.000000000,-1.206700397,-3.845162870
468,7.816666667,a423205d80102ec1,0.000000000,3.000000000,-1.113120050,-3.866041920
469,7.833333333,55a11d197f409303,0.000000000,3.000000000,-1.017718844,-3.886071726
470,7.850000000,a3280fd7d9910be6,0.000000000,3.000000000,-0.920558753,-3.905111719
471,7.866666667,709a9437b9df47d4,0.000000000,3.000000000,-0.821715095,-3.923014960
472,7.883333333,373fc5e74499c853,0.000000000,3.000000000,-0.721277968,-3.939629969
473,7.900000000,9060fc93f27445b4,0.000000000,3.000000000,-0.619353515,-3.954803058
474,7.916666667,eb06d88842c43d65,0.000000000,3.000000000,-0.516064904,-3.968381141
475,7.933333333,f88c6fb4fe1ca737,0.000000000,3.000000000,-0.411552884,-3.980214980
476,7.950000000,71e5d6a6e532dde9,0.000000000,3.000000000,-0.305975794,-3.990162775
477,7.966666667,1f6b9639e3c02c6b,0.000000000,3.000000000,-0.199508932,-3.998093951
478,7.983333333,a81fff7f89fb4dfd,0.000000000,3.000000000,-0.092343196,-4.003892971
479,8.000000000,40ca51a2ac848dad,0.000000000,3.000000000,0.015317012,-4.007462947
480,8.016666667,e70454f528830332,0.000000000,3.000000000,0.123256587,-4.008728822
481,8.033333333,9e888e5b65ebce12,0.000000000,3.000000000,0.231253106,-4.007639923
482,8.050000000,aa1e278a44050092,0.000000000,3.000000000,0.339080656,-4.004171691
483,8.066666667,f2569ee8d0bfc6f2,0.000000000,3.000000000,0.446513865,-3.998326483
484,8.083333333,211a1ad93d004c16,0.000000000,3.000000000,0.553331934,-3.990133402
485,8.100000000,24ebdeb2f39cbd5f,0.000000000,3.000000000,0.659322425,-3.979647196
486,8.116666667,0cc346de366082ef,0.000000000,3.000000000,0.764284617,-3.966946326
487,8.133333333,ac06015beaebda28,0.000000000,3.000000000,0.868032277,-3.952130375
488,8.150000000,3b00340ceebaf6bd,0.000000000,3.000000000,0.970395761,-3.935316991
489,8.166666667,7a23331a43e3fcbe,0.000000000,3.000000000,1.071223393,-3.916638553
490,8.183333333,08f522f056cdce5c,0.000000000,3.000000000,1.170382173,-3.896238769
491,8.200000000,1e431f56d186e0e5,0.000000000,3.000000000,1.267757838,-3.874269341
492,8.216666667,07539cc71a0e61eb,0.000000000,3.000000000,1.363254402,-3.850886851
493,8.233333333,e8b0ff558e1b5d88,0.000000000,3.000000000,1.456793239,-3.826249930
494,8.250000000,e7d9dc6a5d428de2,0.000000000,3.000000000,1.548311850,-3.800516771
495,8.266666667,c45a6bdac40f3441,0.000000000,3.000000000,1.637762391,-3.773843017
496,8.283333333,c31a74050d1e3985,0.000000000,3.000000000,1.725110060,-3.746379996
497,8.300000000,d61091b1eeb397a1,0.000000000,3.000000000,1.810331423,-3.718273317
498,8.316666667,850c447863d77d36,0.000000000,3.000000000,1.893412740,-3.689661771
499,8.333333333,dea4892e070bebaf,0.000000000,3.000000000,1.974348342,-3.660676523
500,8.350000000,7e3b80ae31167a77,0.000000000,3.000000000,2.053139104,-3.631440551
501,8.366666667,36eb5db3871edd24,0.000000000,3.000000000,2.129791029,-3.602068301
502,8.383333333,3fc3253db35e10c8,0.000000000,3.000000000,2.204313983,-3.572665538
503,8.400000000,cb2c48bf698d281f,0.000000000,3.000000000,2.276720587,-3.543329339
504,8.416666667,95a48fe49c6cf549,0.000000000,3.000000000,2.347025258,-3.514148240
505,8.433333333,e8622153aedb3763,0.000000000,3.000000000,2.415243432,-3.485202483
506,8.450000000,864aa4b09ca7e670,0.000000000,3.000000000,2.481390935,-3.456564369
507,8.466666667,e54c403e5237702b,0.000000000,3.000000000,2.545483517,-3.428298677
508,8.483333333,ba32590dccbe8537,0.000000000,3.000000000,2.607536531,-3.400463161
509,8.500000000,09be3a5fcf6f36d9,0.000000000,3.000000000,2.667564746,-3.373109090
510,8.516666667,5eea5e5582b8a092,0.000000000,3.000000000,2.725582269,-3.346281827
511,8.533333333,bbd4c034b462fa66,0.000000000,3.000000000,2.781602585,-3.320021431
512,8.550000000,5b8d9b1f96243367,0.000000000,3.000000000,2.835638662,-3.294363276
513,8.566666667,eac7c0e827f6dbd9,0.000000000,3.000000000,2.887703129,-3.269338665
514,8.583333333,dbe02702219f5fe2,0.000000000,3.000000000,2.937808493,-3.244975443
515,8.600000000,b425910ee211ff22,0.000000000,3.000000000,2.985967382,-3.221298571
516,8.616666667,e62590b8dfb3d343,0.000000000,3.000000000,3.032192790,-3.198330684
517,8.633333333,24c7afa5727ada65,0.000000000,3.000000000,3.076498308,-3.176092588
518,8.650000000,e50ec4d483327cf1,0.000000000,3.000000000,3.118898332,-3.154603715
519,8.666666667,fff8019b1b26bcc9,0.000000000,3.000000000,3.159408224,-3.133882512
520,8.683333333,f0859001728af8bb,0.000000000,3.000000000,3.198044431,-3.113946758
521,8.700000000,eb0b1f04dd143fe3,0.000000000,3.000000000,3.234824535,-3.094813817
522,8.716666667,9d4c8348f7cdb407,0.000000000,3.000000000,3.269767255,-3.076500811
523,8.733333333,9242fc2cbfad2b37,0.000000000,3.000000000,3.302892379,-3.059024716
524,8.750000000,86fc1e1d5206322f,0.000000000,3.000000000,3.334220644,-3.042402400
525,8.766666667,1d01f4915a4c1c1e,0.000000000,3.000000000,3.363773555,-3.026650577
526,8.783333333,34dd6df970f3db91,0.000000000,3.000000000,3.391573171,-3.011785713
527,8.800000000,34c67accff7a7402,0.000000000,3.000000000,3.417641847,-2.997823885
528,8.816666667,3ffbeeb56084cef8,0.000000000,3.000000000,3.442001955,-2.984780584
529,8.833333333,e65f59461291fda9,0.000000000,3.000000000,3.464675593,-2.972670511
530,8.850000000,332ab097518156c6,0.000000000,3.000000000,3.485684295,-2.961507337
531,8.866666667,37838f8d46c17dc5,0.000000000,3.000000000,3.505048749,-2.951303473
532,8.883333333,78eb85ad775a7631,0.000000000,3.000000000,3.522788541,-2.942069844
533,8.900000000,794e02ac5bc7b7b5,0.000000000,3.000000000,3.538921929,-2.933815675
534,8.916666667,54404a9144b9dbe4,0.000000000,3.000000000,3.553465658,-2.926548315
535,8.933333333,a736f38c926f2496,0.000000000,3.000000000,3.566434812,-2.920273090
536,8.950000000,3b7496b9e14411ef,0.000000000,3.000000000,3.577842727,-2.914993205
537,8.966666667,c2d70ebbed5a9a31,0.000000000,3.000000000,3.587700946,-2.910709678
538,8.983333333,75b6bad9912552b7,0.000000000,3.000000000,3.596019221,-2.907421342
539,9.000000000,44d066ed7374a69c,0.000000000,3.000000000,3.602805571,-2.905124874
540,9.016666667,cb8cf4fe4975b8c9,0.000000000,3.000000000,3.608066372,-2.903814878
541,9.033333333,5e8955fb2a6e07e8,0.000000000,3.000000000,3.611806495,-2.903484010
542,9.050000000,a4743aef9a9ff4e9,0.000000000,3.000000000,3.614029459,-2.904123129
543,9.066666667,7089976258cf4a56,0.000000000,3.000000000,3.614737620,-2.905721482
544,9.083333333,fdf28d0da97126b6,0.000000000,3.000000000,3.613932367,-2.908266903
545,9.100000000,4f7916327c344890,0.000000000,3.000000000,3.611614326,-2.911746024
546,9.116666667,660120e5c3ab8669,0.000000000,3.000000000,3.607783556,-2.916144488
547,9.133333333,72ae1ca2bc0ce280,0.000000000,3.000000000,3.602439748,-2.921447154
548,9.150000000,e4969ae5b292be04,0.000000000,3.000000000,3.595582395,-2.927638288
549,9.166666667,e16b8406ff2158e9,0.000000000,3.000000000,3.587210951,-2.934701731
550,9.183333333,3aeda68857385bc5,0.000000000,3.000000000,3.577324960,-2.942621044
551,9.200000000,7410fc918bd9167b,0.000000000,3.000000000,3.565924159,-2.951379617
552,9.216666667,d29a0cd9560a8ec0,0.000000000,3.000000000,3.553008554,-2.960960747
553,9.233333333,36cd4fb2d52decac,0.000000000,3.000000000,3.538578461,-2.971347675
554,9.250000000,af1e78d94860e504,0.000000000,3.000000000,3.522634529,-2.982523598
555,9.266666667,b603748a5575e1ca,0.000000000,3.000000000,3.505177731,-2.994471633
556,9.283333333,8dd75cf62d78bc57,0.000000000,3.000000000,3.486209334,-3.007174758
557,9.300000000,6fa6a017f031f938,0.000000000,3.000000000,3.465730851,-3.020615727
558,9.316666667,fb33fb232f6568f7,0.000000000,3.000000000,3.443743984,-3.034776952
559,9.333333333,e5626dc1ee630e6a,0.000000000,3.000000000,3.420250557,-3.049640379
560,9.350000000,80f4d3aae5abec2d,0.000000000,3.000000000,3.395252438,-3.065187340
561,9.366666667,8fce5edbdb4b31f5,0.000000000,3.000000000,3.368751477,-3.081398408
562,9.383333333,8801f90aa7ce6f91,0.000000000,3.000000000,3.340749438,-3.098253249
563,9.400000000,0a3fc6d39620c7ec,0.000000000,3.000000000,3.311247953,-3.115730471
564,9.416666667,f590676e961243c2,0.000000000,3.000000000,3.280248479,-3.133807498
565,9.433333333,d7300a3e071288ed,0.000000000,3.000000000,3.247752282,-3.152460445
566,9.450000000,4ff29b6bf456d95d,0.000000000,3.000000000,3.213760437,-3.171664018
567,9.466666667,12ad39e94bfaf938,0.000000000,3.000000000,3.178273851,-3.191391433
568,9.483333333,dc73727f8847ba86,0.000000000,3.000000000,3.141293306,-3.211614360
569,9.500000000,3ff7ef7d476b34d0,0.000000000,3.000000000,3.102819528,-3.232302891
570,9.516666667,25d3f9324b8c4621,0.000000000,3.000000000,3.062853276,-3.253425532
571,9.533333333,acd8a257c3c3eb98,0.000000000,3.000000000,3.021395446,-3.274949220
572,9.550000000,063ce922ce261b9b,0.000000000,3.000000000,2.978447204,-3.296839362
573,9.566666667,6f8fbe724d4447ac,0.000000000,3.000000000,2.934010118,-3.319059900
574,9.583333333,cb4b864b72799cba,0.000000000,3.000000000,2.888086322,-3.341573387
575,9.600000000,9c2d45c17f6f41de,0.000000000,3.000000000,2.840678669,-3.364341087
576,9.616666667,bd5989e2d00b3cbd,0.000000000,3.000000000,2.791790903,-3.387323085
577,9.633333333,961ae4630fc22228,0.000000000,3.000000000,2.741427824,-3.410478406
578,9.650000000,57fd4f2c89c1ffb2,0.000000000,3.000000000,2.689595459,-3.433765145
579,9.666666667,db7b28da295b71c5,0.000000000,3.000000000,2.636301219,-3.457140599
580,9.683333333,35d363b0e67181b9,0.000000000,3.000000000,2.581554052,-3.480561399
581,9.700000000,cf89f4fb9f721875,0.000000000,3.000000000,2.525364584,-3.503983648
582,9.716666667,059dffcc9efe1123,0.000000000,3.000000000,2.467745243,-3.527363050
583,9.733333333,f0fffcd60026aaf3,0.000000000,3.000000000,2.408710371,-3.550655036
584,9.750000000,ca004aa232dd1199,0.000000000,3.000000000,2.348276314,-3.573814892
585,9.766666667,4eaa767fa76f3a4b,0.000000000,3.000000000,2.286461495,-3.596797867
586,9.783333333,68884e9569404987,0.000000000,3.000000000,2.223286466,-3.619559293
587,9.800000000,8663a0599539b696,0.000000000,3.000000000,2.158773939,-3.642054679
588,9.816666667,8518762ed4d6443f,0.000000000,3.000000000,2.092948803,-3.664239816
589,9.833333333,7851e95843e700e6,0.000000000,3.000000000,2.025838113,-3.686070864
590,9.850000000,0354cc857a402de4,0.000000000,3.000000000,1.957471068,-3.707504441
591,9.866666667,900774d9b6ccaf76,0.000000000,3.000000000,1.887878971,-3.728497701
592,9.883333333,885357d215399b47,0.000000000,3.000000000,1.817095173,-3.749008411
593,9.900000000,30bafc94ac59f818,0.000000000,3.000000000,1.745155005,-3.768995027
594,9.916666667,904a235a23e57b99,0.000000000,3.000000000,1.672095701,-3.788416762
595,9.933333333,b84df6b0b7aee8b7,0.000000000,3.000000000,1.597956312,-3.807233655
596,9.950000000,247db8efe0c5a7d7,0.000000000,3.000000000,1.522777616,-3.825406641
597,9.966666667,1a145c654eefbba0,0.000000000,3.000000000,1.446602019,-3.842897617
598,9.983333333,9e72840903862c54,0.000000000,3.000000000,1.369473464,-3.859669514
599,10.000000000,9dc3bd72a4f7f31a,0.000000000,3.000000000,1.291437331,-3.875686365
